project_id,g_code,s_code,description,month,year,boq,bg_overhead,bg_material,bg_labour,bg_subc,total_budget,ac_overhead,ac_material,ac_labour,ac_subc,total_actual,bg_balance,pg_submit,pg_certificate,pg_submit_bal,progress_percentage,cpi,spi,budget_utilization_pct,progress_cost_ratio,quarter,is_year_end,risk_overrun,risk_progress_lag,purchase_cost,forecast,variance_budget,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun,progress_submit,certificate,submit_balance,project_name,contract_value,start_date,end_date,cost_code_description,date,days_from_start,bcwp,acwp,bcws,schedule_variance,cost_variance,eac,vac,cost_efficiency,progress_efficiency,efficiency_score,cost_risk_score,schedule_risk_score,overall_risk_score,monthly_burn_rate,projected_next_month_cost,cash_flow_3m_forecast,health_status,performance_category,alert_cost_overrun,alert_progress_lag,profit_margin,alert_profit_risk,alert_high_variance,alert_schedule_delay,alert_cash_flow_risk,alert_low_efficiency,alert_forecast_overrun,total_alerts,alert_severity,alert_level
PRJ003,G001,S003,งานเคลียร์พื้นที่,3,2024,6365938.19,807017.17,3124571.71,1842402.29,1635743.16,7409734.33,967347.01,3422080.97,2239503.68,2083397.23,8712328.89,-1302594.55,7227574.47,6801378.1,426196.37,22.03,0.8504883623602506,0.8815526210484194,117.57950423034936,0.1873625862279632,1,0,1,1,17361137.29,16799790.48,-1024377.7,-433.7244858390802,0.8726944005406228,0,0,30330591.85,28784843.26,1545748.59,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-03-01,60,1632364.4728990002,8712328.89,1852433.5825,-220069.10960099986,-7079964.417101,8712328.89,-1302594.5600000005,0.8504883623602506,0.8812000000000001,43.138650870807524,35.159008460698715,5.939999999999998,23.471405076419227,2904109.6300000004,3194520.593000001,9583561.779000003,Caution,Fair,1,1,97.277397221875,0,1,0,0,0,1,4,Critical,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,4,2024,3183352.39,342837.93,1545488.1,910160.48,651851.6,3450338.1,236024.93,1487367.84,713120.53,452771.28,2889284.58,561053.52,2469716.48,2377569.31,92147.17,54.49,1.1941842364312898,1.6353541416566628,83.73917269151102,0.6507109904314099,2,0,0,1,16650051.62,16778896.1,-2061104.05,-53.678055957994154,0.8379044863285535,0,0,36311038.33,33822051.43,2488986.89,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-04-01,91,1880089.23069,2889284.58,1150112.6999999997,729976.5306900004,-1009195.34931,2889284.58,561053.52,1.1941842364312898,1.6347000000000003,68.51952709293872,8.130413654244492,0.0,4.878248192546695,722321.145,794553.2595,2383659.7785,Healthy,Good,0,1,99.09709856875001,0,1,0,0,0,0,2,Medium,Yellow
PRJ003,G001,S003,งานเคลียร์พื้นที่,5,2024,10201723.3,1227730.41,3564360.47,2484688.47,1578449.25,8855228.6,1142728.35,3773891.06,2033173.77,1243000.86,8192794.04,662434.55,7503807.64,7280070.84,223736.8,83.42,1.08085575650575,2.0028811524609846,92.51928335311412,0.9016498720770968,2,0,0,0,9126237.9,8932745.87,-1172955.0,-10.907795915984316,0.85215551963641,0,0,33357079.26,31644080.58,1712998.69,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-05-01,121,7387031.69812,8192794.04,3689678.583333334,3697353.114786666,-805762.3418800002,8192794.04,662434.5599999996,1.08085575650575,2.00208,72.42567269517251,3.7403583234429405,0.0,2.2442149940657643,1638558.808,1802414.6888000001,5407244.066400001,Healthy,Good,0,0,97.43975186249999,0,0,0,0,0,0,0,Low,Green
PRJ003,G001,S003,งานเคลียร์พื้นที่,6,2024,2981423.14,375980.98,1521718.94,855279.1,547780.06,3300759.08,481681.21,2095097.2,1081426.71,603852.59,4262057.71,-961298.63,4233648.08,4074376.18,159271.9,66.43,0.7744519911721233,1.3291316526610644,129.1235623897761,0.5144684577356415,2,0,1,1,17420587.47,18425193.44,-4732508.16,-94.37537617006787,0.8221157216806536,1,0,26997158.97,23450935.169999998,3546223.81,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-06-01,152,2192694.2568440004,4262057.71,1650379.54,542314.7168440004,-2069363.4531559995,4262057.71,-961298.6299999999,0.7744519911721233,1.3286000000000002,49.805559735163705,58.24712477955222,0.0,34.948274867731335,710342.9516666667,781377.2468333334,2344131.7405000003,Caution,Fair,1,1,98.668106965625,0,1,0,0,0,1,4,Critical,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,7,2024,6062209.4,629122.4,2617346.91,1495461.42,1046594.2,5788524.92,638711.56,3113910.5,1433638.45,1177045.69,6363306.2,-574781.28,6152184.49,5567666.7,584517.79,13.77,0.9096725409819192,0.2361516034985422,109.92966753954995,0.1252619088932102,3,0,1,1,13270614.06,15651707.68,-796762.49,-698.3272878689177,0.9769440548405188,0,1,70323792.28,65047899.830000006,5275892.45,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-07-01,182,797079.8814839999,6363306.2,3376639.5366666666,-2579559.6551826666,-5566226.318516,6363306.199999999,-574781.2799999993,0.9096725409819191,0.23605714285714283,32.01131908660043,19.859335079099907,89.12666666666667,47.56626771412661,909043.7428571429,999948.1171428573,2999844.351428572,Warning,Poor,1,1,98.0114668125,0,1,1,0,1,0,5,Critical,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,8,2024,6408787.24,719624.17,2852344.98,1473047.11,1411459.62,6456475.89,695654.23,3517124.53,1616318.32,1858360.8,7687457.88,-1230981.99,6597071.97,5958565.58,638506.39,93.29,0.8398713841148225,1.3999099639855943,119.06584971387542,0.783516014240718,3,0,1,0,17461249.32,17705227.22,-5359357.68,-27.62980996234902,0.8145663038960606,1,0,43972458.93,37846391.9,6126067.03,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-08-01,213,6023246.357781,7687457.88,4304317.259999999,1718929.0977810016,-1664211.5222189995,7687457.880000001,-1230981.9900000012,0.8398713841148225,1.3993500000000003,53.183141523444675,38.131699427750846,0.0,22.879019656650506,960932.235,1057025.4585000002,3171076.3755000005,Caution,Fair,1,0,97.5976694125,0,1,0,0,0,1,3,Critical,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,9,2024,5817955.83,682067.77,2287779.16,1534772.29,826712.51,5331331.74,538089.54,1811681.36,1348539.73,758983.26,4457293.89,874037.86,3853312.65,3690767.37,162545.28,68.33,1.196091590900236,0.9114312391623316,83.60563752875748,0.8172893840621311,3,0,0,0,11190626.48,10024825.55,-3342165.39,-22.355682026573227,0.7507600780899265,1,0,34063819.03,32724055.8,1339763.22,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-09-01,244,3642898.977942,4457293.89,3998498.805,-355599.827058,-814394.9120579995,4457293.889999999,874037.8500000015,1.1960915909002359,0.9110666666666667,54.10408106034041,8.197181235621258,13.340000000000003,10.254308741372757,495254.87666666665,544780.3643333333,1634341.0929999999,Healthy,Fair,0,0,98.607095659375,0,0,0,0,0,0,0,Low,Green
PRJ003,G001,S003,งานเคลียร์พื้นที่,10,2024,3912484.95,525205.53,1825602.44,1002020.07,781330.99,4134159.03,649548.44,2002983.49,1401006.88,1112642.54,5166181.35,-1032022.32,4232179.46,4031815.98,200363.48,69.41,0.800234980136731,0.8332533013205282,124.9632951347786,0.555443099712905,4,0,1,1,2339230.93,2414827.74,-960111.0,-80.03644306984383,0.8573450249309075,1,0,17248337.17,15057656.59,2190680.58,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-10-01,274,2869519.782723,5166181.35,3445132.5250000004,-575612.7422770006,-2296661.567277,5166181.35,-1032022.3199999998,0.800234980136731,0.8329199999999999,40.66544940410193,49.92659026955721,27.846666666666692,41.094620828401005,516618.13499999995,568279.9484999999,1704839.8454999998,Warning,Fair,1,1,98.38556832812499,0,1,0,0,0,1,4,Critical,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,11,2024,11096915.58,1282057.47,4223786.52,2294782.2,1815380.07,9616006.25,983847.43,4090526.2,2568546.16,1663298.18,9306217.99,309788.26,8851807.38,8511197.4,340609.98,30.24,1.0332883089922118,0.3300229182582124,96.77841037176948,0.3124663846392448,4,0,0,1,11595751.03,11466571.84,-4839089.49,-220.034425832571,0.8293784926149799,1,0,44263948.31,39822766.03,4441182.2700000005,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-11-01,305,2907880.29,9306217.99,8814672.395833332,-5906792.105833332,-6398337.7,9306217.99,309788.2599999998,1.0332883089922118,0.3298909090909091,37.59646745158454,1.610794814115259,100.0,40.96647688846915,846019.8172727273,930621.7990000001,2791865.3970000003,Warning,Poor,0,1,97.091806878125,0,1,1,0,1,0,4,High,Red
PRJ003,G001,S003,งานเคลียร์พื้นที่,12,2024,5233841.36,601692.6,2343215.3,1470521.81,1205765.54,5621195.24,501321.75,1458832.96,1149843.77,869634.2,3979632.69,1641562.55,3790994.53,3608271.74,182722.8,83.92,1.4124909703664137,0.8395358143257302,70.79691275765046,1.185362422331494,4,1,0,0,11679783.17,11084501.89,-1401911.66,15.637615875059046,0.8080214506242414,0,0,40268236.35,34470346.93,5797889.42,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเคลียร์พื้นที่,2024-12-01,335,4717307.045408,3979632.69,5621195.24,-903888.194592,737674.3554080003,3979632.6899999995,1641562.5500000007,1.4124909703664135,0.8392000000000001,59.158729110992404,14.60154362117477,32.16,21.62492617270486,331636.0575,364799.66325000004,1094398.9897500002,Caution,Fair,0,0,98.75636478437501,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S001,งานขุดดินหลุมฐาน,1,2024,1989224.49,342465.74,1125430.44,564783.03,386625.36,2419304.58,297213.95,917617.38,407075.1,370560.61,1992467.04,426837.54,1862722.76,1814173.4,48549.37,5.3,1.2142256466134569,0.6362545018007203,82.35701517169038,0.0643539592705132,1,0,0,1,13563856.79,12900327.55,-7928587.65,-1453.9059466356673,0.778602024004413,1,0,55142750.349999994,50474614.92,4668135.44,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-01-01,0,128223.14274,1992467.04,201608.71499999997,-73385.57225999997,-1864243.89726,1992467.0399999996,426837.5400000005,1.2142256466134567,0.6360000000000001,49.14676939840371,8.821492414154811,6.066666666666665,7.719562115159552,1992467.04,2191713.7440000004,6575141.232000001,Healthy,Fair,0,1,99.37735405,0,1,1,0,0,0,3,High,Red
PRJ003,G002,S001,งานขุดดินหลุมฐาน,2,2024,4469297.58,568827.46,2205675.3,948650.41,1063501.44,4786654.6,531363.93,2513136.05,1118272.34,1353886.29,5516658.61,-730004.01,5302189.51,5102648.99,199540.52,20.07,0.8676727958701798,1.2046818727490995,115.25081859886028,0.174141930131145,1,0,1,1,12191889.95,13187694.32,-640594.61,-474.2442381607388,0.9472597306375786,0,0,54276253.45999999,46864002.21,7412251.26,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-02-01,31,960681.5782199999,5516658.61,797775.7666666664,162905.81155333354,-4555977.031780001,5516658.61,-730004.0100000007,0.8676727958701798,1.2042000000000002,50.1141838761054,30.501637197720555,0.0,18.300982318632332,2758329.305,3034162.2355000004,9102486.706500001,Healthy,Fair,1,1,98.276044184375,0,1,0,0,0,1,4,Critical,Red
PRJ003,G002,S001,งานขุดดินหลุมฐาน,3,2024,1701195.18,276842.31,876319.84,445888.83,362410.55,1961461.52,308745.41,843129.97,360860.9,302740.84,1815477.13,145984.39,1599274.62,1596507.28,2767.34,82.03,1.0804110322226974,3.282513005202081,92.55736661099525,0.8862611697322786,1,0,0,0,2813730.56,2548637.14,-856040.92,-12.833556760935322,0.792612168238312,1,0,30330591.85,28784843.26,1545748.59,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-03-01,60,1608986.884856,1815477.13,490365.38,1118621.5048560002,-206490.2451439998,1815477.13,145984.39000000013,1.0804110322226974,3.2812,72.41233096668093,3.7213166945023772,0.0,2.232790016701426,605159.0433333333,665674.9476666667,1997024.843,Healthy,Good,0,0,99.432663396875,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S001,งานขุดดินหลุมฐาน,4,2024,9196977.93,1328905.42,4515671.99,2703992.9,1651184.66,10199754.97,846542.83,3047371.67,2338468.74,1165797.32,7398180.57,2801574.4,6675400.52,6474890.62,200509.9,20.04,1.3786842418202832,0.6014405762304922,72.5329244845575,0.2762883220607847,2,0,0,1,12857861.11,11901017.85,-8227991.05,-261.94074094090564,0.7737653926174662,1,0,36311038.33,33822051.43,2488986.89,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-04-01,91,2044030.895988,7398180.57,3399918.323333333,-1355887.4273453327,-5354149.674012,7398180.57,2801574.4000000004,1.3786842418202832,0.6012000000000001,53.38452725460849,13.733537757721251,26.58666666666666,18.874789321299417,1849545.1425,2034499.6567500003,6103498.970250001,Healthy,Fair,0,1,97.688068571875,0,1,1,0,0,0,3,High,Red
PRJ003,G002,S001,งานขุดดินหลุมฐาน,5,2024,8299905.48,1208512.17,4493377.68,2258847.13,1964128.6,9924865.58,1218921.08,3540341.85,2041189.89,1780697.98,8581150.8,1343714.78,6912924.73,6537609.8,375314.93,56.42,1.1565891115676463,1.354621848739496,86.46112867555836,0.6525475767464661,2,0,0,1,12970023.48,10334630.31,-6791922.19,-53.24553115129095,0.7059431175370547,1,0,33357079.26,31644080.58,1712998.69,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-05-01,121,5599609.160236,8581150.8,4135360.658333334,1464248.501902666,-2981541.6397640007,8581150.800000003,1343714.7799999975,1.1565891115676465,1.35408,61.779273347029395,6.769435662220822,0.0,4.061661397332493,1716230.1600000001,1887853.1760000002,5663559.528000001,Healthy,Good,0,1,97.31839037499999,0,1,0,0,0,0,2,Medium,Yellow
PRJ003,G002,S001,งานขุดดินหลุมฐาน,6,2024,1223049.12,120507.04,551018.31,314844.77,230397.08,1216767.21,141297.74,586976.46,451894.05,282034.98,1462203.23,-245436.03,1172429.66,1073747.96,98681.7,50.06,0.8321464383579565,1.0016006402561024,120.17115665041632,0.4165725070419931,2,0,1,1,11898668.19,12096964.04,-4145186.95,-140.054248202989,0.877072701192788,1,0,26997158.97,23450935.169999998,3546223.81,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-06-01,152,609113.6653260001,1462203.23,608383.605,730.0603260000935,-853089.5646739999,1462203.23,-245436.02000000002,0.8321464383579565,1.0012,44.9883931507387,40.34231330083264,0.0,24.205387980499584,243700.53833333333,268070.5921666667,804211.7765000002,Caution,Fair,1,1,99.54306149062499,0,1,0,0,0,1,4,Critical,Red
PRJ003,G002,S001,งานขุดดินหลุมฐาน,7,2024,8350018.43,1370350.56,4272733.57,2372914.99,1581125.09,9597124.21,1151326.16,3464407.5,1846185.33,1429811.68,7891730.67,1705393.54,6534415.02,6393899.57,140515.45,65.84,1.2160988015573015,1.1291373692334077,82.23016079938805,0.8006794509453273,3,0,0,0,3012697.03,2573792.3,-1043359.29,-24.89392587999398,0.7238164635492736,1,0,70323792.28,65047899.830000006,5275892.45,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-07-01,182,6318746.579864001,7891730.67,5598322.4558333345,720424.1240306664,-1572984.090135999,7891730.670000001,1705393.54,1.2160988015573015,1.1286857142857143,59.056678332433336,8.884919600305977,0.0,5.330951760183586,1127390.0957142857,1240129.1052857144,3720387.315857143,Healthy,Fair,0,0,97.533834165625,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S001,งานขุดดินหลุมฐาน,8,2024,6294826.63,1080225.22,3411693.42,2254216.11,1602340.71,8348475.45,945878.39,2765113.92,1937717.71,1170325.5,6819035.51,1529439.94,6406850.33,6143434.02,263416.31,58.07,1.2242897749626178,0.8713985594237695,81.68000913268541,0.7109450723207922,3,0,0,0,15360113.8,12683102.46,-7938442.22,-40.65784248783435,0.6582626868298331,1,0,43972458.93,37846391.9,6126067.03,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-08-01,213,4847959.693815,6819035.51,5565650.299999999,-717690.6061849985,-1971075.8161849994,6819035.510000001,1529439.9399999995,1.2242897749626178,0.8710500000000001,54.14969324887854,9.159995433657294,17.193333333333314,12.373330593527701,852379.43875,937617.3826250001,2812852.1478750003,Healthy,Fair,0,0,97.86905140312501,0,1,0,0,0,0,1,Medium,Yellow
PRJ003,G002,S001,งานขุดดินหลุมฐาน,9,2024,11313950.99,1298779.32,4371018.78,3081953.1,1792937.6,10544688.8,829325.45,3888330.81,2313848.41,1500188.33,8531693.0,2012995.8,8499832.92,8337108.28,162724.64,73.26,1.2359432998819813,0.9771908763505402,80.90986051669917,0.9054520614935396,3,0,0,0,3723239.4,3416590.43,-1202406.99,-10.442070047364412,0.7498937645535229,1,0,34063819.03,32724055.8,1339763.22,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-09-01,244,7725039.014880001,8531693.0,7908516.600000001,-183477.58511999995,-806653.9851199994,8531693.0,2012995.8000000007,1.2359432998819813,0.9768000000000001,56.614298996459446,9.545069741650416,3.4799999999999898,7.119041844990245,947965.8888888889,1042762.4777777778,3128287.4333333336,Healthy,Fair,0,0,97.3338459375,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S001,งานขุดดินหลุมฐาน,10,2024,4185410.63,715835.6,2349791.65,1184836.32,1229184.75,5479648.32,740022.65,2651329.89,1210311.23,1694720.54,6296384.31,-816735.99,5593114.01,5243165.24,349948.78,63.13,0.8702849207118999,0.7578631452581033,114.90489794790332,0.5494108704454225,4,0,1,1,12422088.13,12119945.95,-827571.99,-82.01314422287872,0.8452586956489415,0,0,17248337.17,15057656.59,2190680.58,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-10-01,274,3459301.984416,6296384.31,4566373.6000000015,-1107071.6155840014,-2837082.3255839995,6296384.31,-816735.9899999993,0.8702849207118999,0.7575599999999999,41.259747621357,29.809795895806644,40.40666666666668,34.04854420415066,629638.431,692602.2741,2077806.8223,Caution,Fair,1,1,98.032379903125,0,1,1,0,0,0,4,High,Red
PRJ003,G002,S001,งานขุดดินหลุมฐาน,11,2024,1747402.83,173419.26,702105.68,355276.49,371898.78,1602700.22,159345.37,660599.42,361730.91,355132.02,1536807.72,65892.49,1291285.09,1183086.97,108198.12,81.38,1.0428762161606009,0.8881370730110226,95.88865720627405,0.8486926647114968,4,0,0,0,15743945.92,16322164.68,-4678746.41,-17.82828361547562,0.8880912486010368,1,0,44263948.31,39822766.03,4441182.2700000005,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-11-01,305,1304277.4390359998,1536807.72,1469141.8683333332,-164864.42929733335,-232530.28096400015,1536807.7199999997,65892.50000000023,1.0428762161606007,0.8877818181818182,49.04192284845439,2.0556713968629765,20.573333333333323,9.462736171451116,139709.79272727272,153680.772,461042.316,Healthy,Fair,0,0,99.51974758749999,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S001,งานขุดดินหลุมฐาน,12,2024,16257095.66,1519379.38,5862222.71,4311667.09,2325236.23,14018505.4,936596.6,3385215.21,3444851.22,1719770.15,9486433.17,4532072.23,9229334.06,8620854.5,608479.55,68.24,1.4777424927561051,0.682673069227691,67.6707887133246,1.008411477056766,4,1,0,0,11927366.36,9656073.44,-7220442.85,0.8341314283050827,0.6994791555979337,1,0,40268236.35,34470346.93,5797889.42,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานขุดดินหลุมฐาน,2024-12-01,335,9566228.084959999,9486433.17,14018505.4,-4452277.315040002,79794.9149599988,9486433.17,4532072.23,1.4777424927561051,0.6823999999999999,57.98027478268316,16.1646056433377,63.52000000000001,35.106763386002626,790536.0975,869589.7072500001,2608769.1217500004,Caution,Fair,0,0,97.035489634375,0,0,1,0,0,0,1,Medium,Yellow
PRJ003,G002,S002,งานเทคอนกรีตฐาน,1,2024,13970612.4,1649793.38,6387745.13,3397661.41,2608992.41,14044192.34,1574645.0,5957588.76,2647683.92,1965847.48,12145765.17,1898427.17,10755103.6,10084112.29,670991.31,7.09,1.156303628748653,0.8511404561824729,86.48247528914148,0.0819819272782794,1,0,0,1,18701330.82,17256153.6,-2817894.62,-1119.781033697341,0.7665524725475126,0,0,55142750.349999994,50474614.92,4668135.44,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-01-01,0,995733.2369060001,12145765.17,1170349.3616666663,-174616.12476066628,-11150031.933094,12145765.17,1898427.17,1.156303628748653,0.8508000000000001,51.70510886245959,6.758762355429262,2.4866666666666646,5.049924079924223,12145765.17,13360341.687,40081025.061000004,Healthy,Fair,0,1,96.204448384375,0,1,0,0,0,0,2,Medium,Yellow
PRJ003,G002,S002,งานเทคอนกรีตฐาน,2,2024,1966406.42,290872.28,947735.35,577461.14,358552.23,2174621.0,241044.28,1095563.27,541795.58,415481.29,2293884.42,-119263.41,2014226.15,1884893.73,129332.41,87.24,0.9480080953686412,5.236494597839135,105.48433129267124,0.8270422623996024,1,0,1,0,5651364.48,5852724.67,-123146.03,-20.912805241484676,0.9394371905738416,0,0,54276253.45999999,46864002.21,7412251.26,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-02-01,31,1897139.3604,2293884.42,362436.83333333326,1534702.5270666666,-396745.05960000004,2293884.42,-119263.41999999993,0.9480080953686412,5.234400000000001,68.44024286105925,10.968662585342486,0.0,6.581197551205491,1146942.21,1261636.431,3784909.2930000005,Healthy,Good,1,0,99.28316111875,0,0,0,0,0,0,1,High,Red
PRJ003,G002,S002,งานเทคอนกรีตฐาน,3,2024,4331667.95,378491.32,1669319.05,1040988.56,887245.78,3976044.7,363243.77,1373319.54,1123265.79,749166.91,3608996.02,367048.69,3227148.87,3200489.82,26659.05,26.31,1.101703819556997,1.0528211284513804,90.76849714491388,0.2898582749254459,1,0,0,1,3528346.92,2988915.9,-978235.06,-244.99618831210142,0.7027429547659106,1,0,30330591.85,28784843.26,1545748.59,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-03-01,60,1046097.36057,3608996.02,994011.175,52086.18556999997,-2562898.65943,3608996.0199999996,367048.68000000063,1.101703819556997,1.0524,54.099114586709916,4.61575142754306,0.0,2.769450856525836,1202998.6733333333,1323298.5406666668,3969895.6220000004,Healthy,Fair,0,1,98.87218874375002,0,1,0,0,0,0,2,Medium,Yellow
PRJ003,G002,S002,งานเทคอนกรีตฐาน,4,2024,1221760.48,181962.22,631314.58,434055.31,234368.35,1481700.46,168635.29,483889.16,393779.54,224571.68,1270875.68,210824.78,1032542.9,980250.29,52292.61,80.57,1.1658893810919413,2.418067226890756,85.77143048197475,0.939357074345777,2,0,0,0,2667893.09,2076136.09,-1366801.15,-6.455790594482743,0.6605035473891497,1,0,36311038.33,33822051.43,2488986.89,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-04-01,91,1193806.060622,1270875.68,493900.1533333332,699905.9072886667,-77069.61937800003,1270875.68,210824.78000000003,1.1658893810919413,2.4171,74.97668143275824,7.114284759012627,0.0,4.268570855407575,317718.92,349490.81200000003,1048472.4360000001,Healthy,Good,0,0,99.60285135,0,0,0,0,0,0,0,Low,Green
PRJ003,G002,S002,งานเทคอนกรีตฐาน,5,2024,12151617.86,1413707.99,4984760.61,2128975.91,2595168.99,11122613.5,1865813.92,6615066.29,2250104.94,3363514.34,14094499.48,-2971885.98,13943972.13,12926771.09,1017201.05,4.17,0.7891456887690771,0.1001200480192076,126.7193135857863,0.0329073752216705,2,0,1,1,8731770.78,9439633.6,-3662761.72,-2938.832460090798,0.8926590580977208,1,0,33357079.26,31644080.58,1712998.69,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-05-01,121,463812.98295000003,14094499.48,4634422.291666668,-4170609.308716668,-13630686.49705,14094499.480000002,-2971885.9800000023,0.7891456887690771,0.10007999999999999,25.675970663072317,53.43862717157259,74.99333333333334,62.06050963627689,2818899.896,3100789.8856000006,9302369.656800002,Warning,Poor,1,1,95.5954689125,0,1,1,0,1,1,6,Critical,Red
PRJ003,G002,S002,งานเทคอนกรีตฐาน,6,2024,1595095.62,177715.86,694853.61,395738.43,364423.83,1632731.73,194132.39,998734.45,393213.01,497096.34,2083176.18,-450444.45,1748274.06,1679766.0,68508.06,37.94,0.7837703530193015,0.7591036414565825,127.58839322611804,0.297362471935523,2,0,1,1,11056294.51,9165822.77,-7371726.44,-236.28991361654735,0.7065069181121153,1,0,26997158.97,23450935.169999998,3546223.81,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-06-01,152,619458.4183619999,2083176.18,816365.865,-196907.44663800008,-1463717.7616380001,2083176.18,-450444.44999999995,0.7837703530193015,0.7587999999999999,38.68911059057905,55.17678645223609,24.120000000000005,42.75407187134165,347196.02999999997,381915.633,1145746.899,Warning,Poor,1,1,99.34900744375,0,1,1,0,1,1,6,Critical,Red
PRJ003,G002,S002,งานเทคอนกรีตฐาน,7,2024,13655472.66,1591330.89,5052541.76,3448479.05,2737455.72,12829807.42,1479617.48,4138280.68,3221082.59,3038551.21,11877531.96,952275.46,11836042.69,11087659.97,748382.72,19.36,1.0801745230580713,0.332018521694392,92.5776324708076,0.2091217876640426,3,0,0,1,4052601.26,4447293.84,-2164060.71,-378.1902503657417,0.8692666916853301,1,0,70323792.28,65047899.830000006,5275892.45,โครงการก่อสร้างสะพานข้ามแม่น้ำ,320000000,2023-10-01,2025-09-30,งานเทคอนกรีตฐาน,2024-07-01,182,2483850.7165119997,11877531.96,7484054.328333334,-5000203.611821335,-9393681.243488,11877531.96,952275.459999999,1.0801745230580713,0.3318857142857143,39.04294997745642,3.7111837645962,77.94666666666667,33.40537692542439,1696790.28,1866469.3080000002,5599407.924000001,Caution,Poor,0,1,96.2882712625,0,1,1,0,1,0,4,High,Red
