project_id,g_code,s_code,month,year,total_budget,total_actual,progress_percentage,cpi,spi,budget_utilization_pct,bcwp,acwp,bcws,cost_variance,schedule_variance,eac,vac,efficiency_score,cost_risk_score,schedule_risk_score,overall_risk_score,monthly_burn_rate,projected_next_month_cost,alert_cost_overrun,alert_progress_lag,alert_profit_risk,alert_severity,health_status,performance_category,total_alerts,alert_level,quarter,progress_cost_ratio,contract_value,project_name
PRJ003,G006,S001,6,2024,7159643.23,6500379.44,93.28,1.1014192780721737,1.866346538615446,90.79194634674556,6678515.204944001,6500379.44,3579821.615,178135.76494400017,3098693.5899440004,6500379.44,659263.79,70.35457834216521,4.604026826627219,0.0,2.7624160959763313,1083396.5733333335,1191736.230666667,0,0,0,Low,Healthy,Good,0,Green,2,1.0274039025857236,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,7,2024,9204780.86,10865050.69,5.53,0.847191708776096,0.0948379351740696,118.0370380919639,509024.381558,10865050.69,5369455.501666667,-10356026.308442,-4860431.120108667,10865050.69,-1660269.83,27.31175126328288,36.07407618392779,100.0,61.64444571035667,1552150.0985714286,1707365.1084285716,1,1,0,Critical,Warning,Poor,6,Red,3,0.0468497014953181,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,8,2024,8380269.11,9375661.54,32.57,0.8938322991126236,0.4887454981992797,111.87780985233778,2729453.649127,9375661.54,5586846.073333332,-6646207.890872999,-2857392.4242063323,9375661.54,-995392.4299999988,36.58596897337871,23.755619704675553,68.19333333333331,41.53070515613866,1171957.6925,1289153.46175,1,1,0,Critical,Warning,Poor,5,Red,3,0.2911211798209815,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,9,2024,10634228.33,8474984.15,78.12,1.2547785508247824,1.0420168067226891,79.69533742369815,8307459.171396,8474984.15,7975671.2475000005,-167524.97860400006,331787.9238959998,8474984.15,2159244.1799999997,58.475356524743475,10.152331288150926,0.0,6.091398772890555,941664.9055555556,1035831.3961111113,0,0,0,Low,Healthy,Fair,0,Green,3,0.98023300390432,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,10,2024,7791870.64,7001330.03,13.43,1.1129129189186358,0.1612244897959183,89.85428985509955,1046448.2269519999,7001330.03,6493225.533333334,-5954881.803048001,-5446777.306381335,7001330.03,790540.6099999994,36.61058756755908,5.072855072450224,100.0,43.043713043470134,700133.003,770146.3033000001,0,1,0,High,Warning,Poor,4,Red,4,0.1494642050107728,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,11,2024,15507404.45,16239896.27,55.67,0.9548955357951926,0.6075521117537924,104.72349723231731,8632972.057315,16239896.27,14215120.74583333,-7606924.212685,-5582148.68851833,16239896.27,-732491.8200000003,40.793047892037606,9.446994464634628,71.99333333333331,34.4655300121141,1476354.2063636363,1623989.627,1,1,0,High,Caution,Fair,4,Red,4,0.5315903447771837,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S001,12,2024,14913641.78,18272492.1,46.83,0.8161799550046048,0.4684873949579831,122.52199945223576,6984058.445574,18272492.1,14913641.78,-11288433.654426001,-7929583.334426,18272492.1,-3358850.320000002,33.85139865013815,45.04399890447152,100.0,67.02639934268291,1522707.675,1674978.4425000001,1,1,0,Critical,Warning,Poor,6,Red,4,0.3822170729286565,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,1,2024,9109556.56,11822574.63,6.03,0.7705222293022649,0.723889555822329,129.78210906459316,549306.260568,11822574.63,759129.7133333333,-11273268.369432,-209823.45276533323,11822574.63,-2713018.0700000003,37.58766687906795,59.564218129186315,4.606666666666664,37.58119754417845,11822574.63,13004832.093000002,1,1,0,Critical,Caution,Poor,6,Red,1,0.0464624904269265,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,2,2024,11140335.05,9105505.21,55.83,1.2234724809959223,3.3511404561824727,81.7345723367629,6219649.058415,9105505.21,1856722.508333333,-2885856.1515850006,4362926.5500816675,9105505.210000003,2034829.839999998,76.70417442987767,9.132713831618553,0.0,5.479628298971131,4552752.605,5008027.865500001,0,0,0,Medium,Healthy,Good,1,Yellow,1,0.6830646861400236,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,3,2024,3102696.47,3590564.17,88.05,0.8641250575393561,3.5234093637454977,115.72399055844478,2731924.241835,3590564.17,775674.1175,-858639.9281649999,1956250.1243349998,3590564.17,-487867.6999999997,65.92375172618068,31.447981116889565,0.0,18.86878867013374,1196854.7233333334,1316540.1956666668,1,0,0,Critical,Healthy,Good,3,Red,1,0.760862113163403,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,4,2024,13231385.05,17319862.48,38.99,0.763942846848747,1.1701680672268908,130.8998446840605,5158917.030995,17319862.48,4410461.683333333,-12160945.449005,748455.3476616675,17319862.48,-4088477.4299999997,46.31228540546241,61.799689368120994,0.0,37.07981362087259,4329965.62,4762962.182000001,1,1,0,Critical,Caution,Fair,4,Red,2,0.2978613159863265,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,5,2024,1128363.4,1068959.31,86.72,1.0555718907579372,2.082112845138055,94.73537603222508,978516.7404799999,1068959.31,470151.4166666667,-90442.56952000014,508365.32381333323,1068959.31,59404.08999999985,71.66715672273813,2.632311983887462,0.0,1.579387190332477,213791.86200000002,235171.04820000005,0,0,0,Low,Healthy,Good,0,Green,2,0.9153919436652832,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,6,2024,3388300.72,3697653.91,65.82,0.9163379814526774,1.316926770708283,109.13003937855903,2230179.5339039997,3697653.91,1694150.36,-1467474.3760960004,536029.1739039996,3697653.91,-309353.18999999994,53.818139443580314,18.260078757118066,0.0,10.956047254270839,616275.6516666667,677903.2168333335,1,1,0,High,Healthy,Fair,3,Red,2,0.6031336593921522,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,7,2024,4443942.47,4324168.23,74.39,1.0276987928381314,1.2757674498370777,97.30477518985523,3305848.8034329996,4324168.23,2592299.774166667,-1018319.4265670008,713549.0292663327,4324168.23,119774.23999999929,56.33610664228681,1.3476124050723826,0.0,0.8085674430434295,617738.3185714287,679512.1504285716,0,0,0,Medium,Healthy,Fair,1,Yellow,3,0.764505131992286,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,8,2024,13323503.19,15114091.96,20.96,0.8815285248535697,0.3145258103241297,113.43932406113682,2792606.268624,15114091.96,8882335.459999997,-12321485.691376,-6089729.191375997,15114091.96,-1790588.7700000014,32.7338557456071,26.87864812227363,91.41333333333331,52.692522206697504,1889261.495,2078187.6445000004,1,1,0,Critical,Warning,Poor,5,Red,3,0.1847683788093082,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,9,2024,9482060.73,7342939.05,42.0,1.2913168236089336,0.5602240896358543,77.44032926057835,3982465.5066,7342939.05,7111545.5475,-3360473.5434,-3129080.0409000004,7342939.05,2139121.6800000006,49.93950470826801,11.279835369710824,66.0,33.1679012218265,815882.1166666667,897470.3283333335,0,1,0,High,Caution,Fair,3,Red,3,0.5423530659157522,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,10,2024,2971185.03,2504248.03,27.47,1.1864579683826286,0.3297719087635054,84.28448597831014,816184.5277409999,2504248.03,2475987.5250000004,-1688063.5022589997,-1659802.9972590003,2504248.03,466937.0,42.18653905147886,7.857757010844928,100.0,44.71465420650696,250424.80299999999,275467.2833,0,1,0,High,Warning,Fair,3,Red,4,0.325920003914708,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,11,2024,11335136.48,10803177.6,29.31,1.04924096406598,0.3198734039070173,95.3069918395901,3322328.5022879997,10803177.6,10390541.773333332,-7480849.097712,-7068213.271045332,10803177.6,531958.8800000008,37.8721380128885,2.3465040802049515,100.0,41.40790244812297,982107.0545454546,1080317.76,0,1,0,High,Warning,Poor,4,Red,4,0.3075325265677387,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S002,12,2024,12102437.28,13420468.97,30.61,0.9017894461850536,0.3062224889955982,110.89063020535646,3704556.0514079994,13420468.97,12102437.28,-9715912.918592002,-8397881.228592,13420468.970000003,-1318031.6900000032,33.175683385551615,21.781260410712918,100.0,53.06875624642775,1118372.4141666668,1230209.6555833337,1,1,0,Critical,Warning,Poor,5,Red,4,0.2760377494772449,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,1,2024,11027839.1,7967920.58,72.25,1.384029746441072,8.673469387755102,72.2527823243268,7967613.74975,7967920.58,918986.5916666664,-306.8302499996498,7048627.158083334,7967920.58,3059918.5199999996,81.52089239323216,13.8736088378366,0.0,8.324165302701958,7967920.58,8764712.638,0,0,0,Low,Healthy,Excellent,0,Green,1,0.9999614918036746,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,2,2024,4034374.49,3471679.19,63.69,1.1620815948722498,3.822929171668667,86.0524772453635,2569493.112681,3471679.19,672395.7483333332,-902186.0773189999,1897097.364347667,3471679.19,562695.3000000003,74.8624478461675,6.973761377318247,0.0,4.184256826390948,1735839.595,1909423.5545,0,0,0,Medium,Healthy,Good,1,Yellow,1,0.7401297677741359,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,3,2024,6268205.52,7727964.93,51.47,0.8111068795960491,2.0596238495398156,123.28831442016916,3226245.3811439993,7727964.93,1567051.38,-4501719.548856,1659194.0011439994,7727964.93,-1459759.4100000001,64.33320638788148,46.576628840338316,0.0,27.945977304202987,2575988.31,2833587.1410000003,1,1,0,Critical,Caution,Good,4,Red,1,0.4174767109280864,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,4,2024,13342813.59,15071189.6,66.84,0.8853192046631807,2.006002400960384,112.95360980906877,8918336.603556,15071189.6,4447604.529999999,-6152852.996444,4470732.073556,15071189.6,-1728376.0099999998,66.55957613989543,25.907219618137532,0.0,15.544331770882518,3767797.4,4144577.14,1,1,0,High,Healthy,Good,3,Red,2,0.5917473563968699,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,5,2024,10197251.42,10132066.33,79.42,1.006433543551427,1.906842737094838,99.36075823459495,8098657.077764,10132066.33,4248854.758333334,-2033409.2522360003,3849802.319430666,10132066.329999998,65185.09000000171,68.3146063065428,0.3196208827025231,0.0,0.19177252962151384,2026413.266,2229054.5926,0,0,0,Medium,Healthy,Good,1,Yellow,2,0.7993095202885431,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,6,2024,4172879.69,3146087.83,99.27,1.3263710091653735,1.986194477791116,75.3936864640351,4142417.6682629995,3146087.83,2086439.845,996329.8382629994,2055977.8232629995,3146087.83,1026791.8599999999,79.4991302749612,12.30315676798245,0.0,7.38189406078947,524347.9716666667,576782.7688333334,0,0,0,Low,Healthy,Good,0,Green,2,1.3166885007984663,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,7,2024,8550480.15,11393260.43,66.32,0.7504857983835274,1.1373692334076486,133.24702508080787,5670678.4354799995,11393260.43,4987780.0875,-5722581.99452,682898.3479799991,11393260.43,-2842780.2799999993,45.252859665791526,66.49405016161575,0.0,39.896430096969446,1627608.6328571427,1790369.4961428572,1,1,0,Critical,Caution,Fair,4,Red,3,0.4977221814879553,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,8,2024,12638273.44,9140504.63,12.63,1.3826669261257185,0.1895258103241296,72.32399800015722,1596213.935472,9140504.63,8425515.626666665,-7544290.694528,-6829301.691194665,9140504.63,3497768.8099999987,45.269007783771556,13.838000999921391,100.0,48.30280059995283,1142563.07875,1256819.3866250003,0,1,0,High,Warning,Fair,3,Red,3,0.1746308327696782,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,9,2024,7277848.72,7953696.53,1.67,0.915027206852711,0.0222755768974256,109.28636793648548,121540.073624,7953696.53,5458386.54,-7832156.456376,-5336846.466376,7953696.53,-675847.8100000005,27.89614953891466,18.572735872970952,100.0,51.14364152378257,883744.0588888889,972118.4647777779,1,1,0,Critical,Warning,Poor,5,Red,3,0.0152809543544402,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,10,2024,14151015.2,10977657.97,68.04,1.289074157591011,0.8168067226890757,77.57505602848904,9628350.742080001,10977657.97,11792512.666666668,-1349307.2279199995,-2164161.9245866667,10977657.97,3173357.2299999986,55.00182472773033,11.212471985755478,30.586666666666673,18.962149858119957,1097765.797,1207542.3767000001,0,0,0,Low,Healthy,Fair,0,Green,4,0.877086056824924,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,11,2024,12299228.23,16758192.75,90.1,0.7339233062586656,0.9833024118738404,136.25401884261154,11081604.63523,16758192.75,11274292.544166666,-5676588.114770001,-192687.90893666632,16758192.75,-4458964.52,41.6758810059418,72.50803768522309,3.1333333333333258,44.758155944467184,1523472.0681818181,1675819.2750000001,1,1,0,Critical,Warning,Fair,4,Red,4,0.6612648989390577,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G006,S003,12,2024,7913239.63,6925382.35,41.04,1.1426429950109542,0.410564225690276,87.51639876726442,3247593.544152,6925382.35,7913239.63,-3677788.8058479996,-4665646.085848,6925382.35,987857.2800000003,42.48728985032862,6.24180061636779,100.0,43.74508036982068,577115.1958333333,634826.7154166667,0,1,0,High,Warning,Fair,3,Red,4,0.4689406851524956,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,1,2024,3926681.92,3527338.52,94.91,1.1132138006419638,11.3937575030012,89.83000385220915,3726813.810272,3527338.52,327223.49333333323,199475.29027199978,3399590.3169386666,3527338.52,399343.3999999999,73.39641401925891,5.084998073895427,0.0,3.0509988443372564,3527338.52,3880072.3720000004,0,0,0,Low,Healthy,Good,0,Green,1,1.056551218189288,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,2,2024,3489632.01,3286180.7,62.85,1.0619111754870934,3.772509003601441,94.16983483023472,2193233.718285,3286180.7,581605.3349999998,-1092946.9817150002,1611628.383285,3286180.7000000007,203451.30999999912,71.85733526461281,2.91508258488264,0.0,1.749049550929584,1643090.35,1807399.3850000002,0,0,0,Medium,Healthy,Good,1,Yellow,1,0.6674111737936382,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,3,2024,9520651.02,8400178.94,83.8,1.133386691879209,3.3533413365346134,88.23114010117345,7978305.55476,8400178.94,2380162.755,-421873.38523999974,5598142.79976,8400178.94,1120472.08,74.00160075637628,5.884429949413274,0.0,3.5306579696479643,2800059.6466666665,3080065.6113333334,0,0,0,Low,Healthy,Good,0,Green,1,0.9497780477947771,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,4,2024,5754057.08,6523090.65,36.25,0.8821059508041637,1.087935174069628,113.36506675738434,2085845.6915,6523090.65,1918019.0266666664,-4437244.958500001,167826.66483333358,6523090.65,-769033.5700000003,48.21317852412491,26.73013351476868,0.0,16.03808010886121,1630772.6625,1793849.9287500002,1,1,0,High,Healthy,Fair,3,Red,2,0.3197634071665093,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,5,2024,11480871.39,14781200.98,25.12,0.7767211477290934,0.6031212484993999,128.74633360038013,2883994.8931680005,14781200.98,4783696.4125000015,-11897206.086832,-1899701.519332001,14781200.98,-3300329.59,35.35923443187281,57.49266720076025,33.09333333333334,47.73293365378949,2956240.196,3251864.2156,1,1,0,Critical,Warning,Poor,6,Red,2,0.1951123523095483,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,6,2024,7049624.21,7233581.71,37.58,0.9745689608032369,0.7519007603041216,102.60946533489052,2649248.778118,7233581.71,3524812.105,-4584332.931882,-875563.3268820001,7233581.709999999,-183957.49999999907,44.269068824097104,5.218930669781031,24.840000000000003,13.06735840186862,1205596.9516666667,1326156.6468333334,1,1,0,High,Healthy,Fair,4,Red,2,0.3662430154698563,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,7,2024,9533922.16,9591279.54,60.38,0.9940198406520432,1.035499914251415,100.60161368047082,5756582.200208,9591279.54,5561454.593333334,-3834697.339791999,195127.60687466618,9591279.539999997,-57357.379999997094,50.52230950527559,1.2032273609416393,0.0,0.7219364165649835,1370182.7914285713,1507201.0705714286,1,1,0,High,Healthy,Fair,3,Red,3,0.6001891797857036,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,8,2024,15940260.77,18553830.99,2.56,0.8591358182895683,0.0384153661464585,116.39603176956057,408070.675712,18553830.99,10626840.51333333,-18145760.314287998,-10218769.83762133,18553830.99,-2613570.219999999,26.54207454868705,32.79206353912113,100.0,59.67523812347268,2319228.87375,2551151.761125,1,1,0,Critical,Warning,Poor,6,Red,3,0.0219938769482129,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,9,2024,10352408.66,7923729.64,27.66,1.3065070529084837,0.3689475790316126,76.53996186043142,2863476.2353560003,7923729.64,7764306.495,-5060253.404643999,-4900830.259644,7923729.64,2428679.0200000005,46.57121158725451,11.73001906978429,94.68,44.91001144187058,880414.4044444445,968455.844888889,0,1,0,High,Warning,Fair,3,Red,3,0.3613798508344866,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,10,2024,15247652.15,12560566.03,84.47,1.2139303367047385,1.014045618247299,82.37704996437762,12879691.771105,12560566.03,12706376.79166667,319125.7411050014,173314.97943833098,12560566.03,2687086.120000001,56.69071010114215,8.81147501781119,0.0,5.2868850106867145,1256056.603,1381662.2633,0,0,0,Low,Healthy,Fair,0,Green,4,1.025406955414493,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,11,2024,2643397.03,3236598.57,38.27,0.8167206939104592,0.4176579722798211,122.44087941643788,1011628.043381,3236598.57,2423113.944166666,-2224970.526619,-1411485.900785666,3236598.57,-593201.54,32.851438999131965,44.88175883287576,100.0,66.92905529972546,294236.23363636364,323659.857,1,1,0,Critical,Warning,Poor,6,Red,4,0.3125590095595327,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S001,12,2024,5374743.65,3649011.04,29.62,1.4729315946383106,0.2963185274109643,67.89181545430543,1591999.0691300002,3649011.04,5374743.65,-2057011.9708699998,-3782744.58087,3649011.04,1725732.6100000003,50.111947839149316,16.054092272847285,100.0,49.632455363708374,304084.25333333336,334492.67866666673,0,1,0,High,Warning,Fair,3,Red,4,0.4362823383318676,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,1,2024,10065246.17,10580861.72,92.13,0.9512690399284416,11.060024009603842,105.12273163806782,9273111.296421,10580861.72,838770.5141666664,-1307750.423579,8434340.782254335,10580861.72,-515615.55000000075,68.53807119785326,10.245463276135638,0.0,6.147277965681383,10580861.72,11638947.892,1,0,0,High,Healthy,Good,1,Red,1,0.8764041664860733,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,2,2024,3055273.53,3748632.75,2.64,0.8150367704064901,0.1584633853541416,122.6938509168441,80659.221192,3748632.75,509212.25499999983,-3667973.528808,-428553.0338079998,3748632.75,-693359.2200000002,27.619103112194708,45.3877018336882,28.053333333333327,38.45395443354625,1874316.375,2061748.0125000002,1,1,0,Critical,Caution,Poor,6,Red,1,0.0215169707387313,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,3,2024,4818722.2,3579830.19,55.12,1.3460756360625028,2.205682272909163,74.29003045662188,2656079.67664,3579830.19,1204680.55,-923750.5133599997,1451399.1266400001,3579830.19,1238892.0100000002,80.3822690818751,12.854984771689061,0.0,7.712990863013436,1193276.73,1312604.4030000002,0,0,0,Medium,Healthy,Excellent,1,Yellow,1,0.7419568905976515,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,4,2024,10622171.6,12783123.28,36.45,0.830952762273603,1.093937575030012,120.34378431619388,3871781.5482000005,12783123.28,3540723.8666666658,-8911341.7318,331057.6815333348,12783123.28,-2160951.6799999997,46.79858286820809,40.68756863238775,0.0,24.41254117943265,3195780.82,3515358.9020000002,1,1,0,Critical,Caution,Fair,4,Red,2,0.3028822818487283,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,5,2024,5249311.93,6840579.12,47.57,0.7673782932577204,1.1421368547418969,130.31382419676478,2497097.685101,6840579.12,2187213.304166667,-4343481.434899,309884.38093433296,6840579.120000001,-1591267.1900000013,45.854948797731616,60.62764839352957,0.0,36.37658903611774,1368115.824,1504927.4064000002,1,1,0,Critical,Caution,Fair,4,Red,2,0.3650418541026976,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,6,2024,6379242.6,8037495.49,59.11,0.7936853722576707,1.182673069227691,125.99451053954272,3770770.3008599994,8037495.49,3189621.3,-4266725.189140001,581149.0008599996,8037495.490000001,-1658252.8900000015,47.45456116773013,51.98902107908543,0.0,31.193412647451257,1339582.5816666668,1473540.8398333336,1,1,0,Critical,Caution,Fair,4,Red,2,0.4691474235415092,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,7,2024,2035194.98,1741685.73,94.74,1.1685202128859378,1.624764191390842,85.578322819959,1928143.7240519999,1741685.73,1187197.0716666668,186457.99405199988,740946.6523853331,1741685.73,293509.25,67.53789210086384,7.210838590020501,0.0,4.3265031540123005,248812.24714285714,273693.47185714287,0,0,0,Low,Healthy,Good,0,Green,3,1.1070560496881374,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,8,2024,13378115.89,12343934.38,50.8,1.0837805417756927,0.7623049219687875,92.26960269664698,6796082.87212,12343934.38,8918743.926666666,-5547851.50788,-2122661.0545466654,12343934.38,1034181.5099999998,47.753416253270785,3.865198651676508,31.73333333333332,15.012452524339233,1542991.7975,1697290.9772500002,0,1,0,High,Healthy,Fair,3,Red,3,0.550560515222052,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,9,2024,7652452.28,7970469.06,73.04,0.960100619222528,0.9742563692143524,104.15574992647976,5589351.145312001,7970469.06,5739339.21,-2381117.9146879986,-149988.06468799897,7970469.06,-318016.77999999933,48.28035191000918,8.311499852959514,3.9199999999999875,6.554899911775704,885607.6733333333,974168.4406666667,1,0,0,High,Healthy,Fair,2,Red,3,0.7012574922801346,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,10,2024,15402016.42,11160622.49,68.54,1.3800320218518565,0.8228091236494599,72.46208668825714,10556542.054268,11160622.49,12835013.683333335,-604080.4357319996,-2278471.629065335,11160622.49,4241393.93,57.850560655555704,13.768956655871428,29.586666666666673,20.096040660189527,1116062.249,1227668.4739,0,0,0,Low,Caution,Fair,0,Green,4,0.9458739477772624,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,11,2024,13671492.73,13195374.77,98.56,1.0360821854853617,1.0756302521008403,96.51743983336048,13474623.234688,13195374.77,12532201.669166666,279248.4646880012,942421.5655213352,13195374.77,476117.9600000009,52.58646556456086,1.741280083319758,0.0,1.0447680499918548,1199579.5245454544,1319537.477,0,0,0,Low,Healthy,Fair,0,Green,4,1.0211626020143725,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ003,G007,S002,12,2024,11570087.93,8083369.55,32.69,1.4313446711093396,0.3270308123249299,69.86437440151762,3782261.7443169993,8083369.55,11570087.93,-4301107.805683,-7787826.185683001,8083369.55,3486718.38,49.47834013328019,15.067812799241189,100.0,49.04068767954471,673614.1291666667,740975.5420833334,0,1,0,High,Warning,Fair,3,Red,4,0.467906572985643,320000000,โครงการก่อสร้างสะพานข้ามแม่น้ำ
PRJ004,G001,,1,2024,6955261.38,5163770.79,59.97,1.346934568333154,7.199279711884754,74.2426561401205,4171070.249586,5163770.79,579605.1149999999,-992700.5404139999,3591465.1345860003,5163770.79,1791490.5899999999,80.40803704999462,12.878671929939749,0.0,7.727203157963849,5163770.79,5680147.869000001,0,0,0,Low,Healthy,Excellent,0,Green,1,0.8077566606293924,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,2,2024,11528768.15,14972108.37,93.42,0.7700163440641727,5.6074429771908765,129.86737329781414,10770175.20573,14972108.37,1921461.358333333,-4201933.164269999,8848713.847396668,14972108.37,-3443340.219999999,63.100490321925186,59.73474659562828,0.0,35.840847957376965,7486054.185,8234659.6035,1,0,0,Critical,Caution,Good,3,Red,1,0.7193492686247501,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,3,2024,5711968.62,4589665.34,78.41,1.244528347245466,3.13765506202481,80.35172539165664,4478754.594942,4589665.34,1427992.155,-110910.74505800009,3050762.4399419995,4589665.34,1122303.2800000003,77.33585041736399,9.824137304171678,0.0,5.894482382503007,1529888.4466666665,1682877.2913333334,0,0,0,Low,Healthy,Good,0,Green,1,0.97583467707517,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,4,2024,2917341.59,2736610.53,65.97,1.066041936921145,1.9798919567827131,93.80494006531474,1924570.2469229999,2736610.53,972447.1966666664,-812040.283077,952123.0502563334,2736610.529999999,180731.060000001,71.56325810763435,3.0975299673426306,0.0,1.8585179804055783,684152.6325,752567.89575,0,0,0,Medium,Healthy,Good,1,Yellow,2,0.703267865786879,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,5,2024,13733088.82,13972615.44,44.79,0.9828574241502206,1.075390156062425,101.7441569273998,6151050.482477999,13972615.44,5722120.341666668,-7821564.957522,428930.14081133157,13972615.44,-239526.61999999918,50.98492272450662,3.4883138547995998,0.0,2.09298831287976,2794523.088,3073975.3968,1,1,0,High,Healthy,Fair,3,Red,2,0.4402218402768837,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,6,2024,4359301.04,4237757.3,68.41,1.028681146983099,1.3687474989995996,97.21185256799792,2982197.841464,4237757.3,2179650.52,-1255559.458536,802547.3214639998,4237757.3,121543.74000000022,58.22443440949298,1.3940737160010386,0.0,0.8364442296006231,706292.8833333333,776922.1716666667,0,0,0,Medium,Healthy,Fair,1,Yellow,2,0.703720772651138,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G001,,7,2024,1994394.36,2603650.41,18.82,0.7659992878997914,0.3227576744983708,130.54842423441272,375345.01855200005,2603650.41,1163396.7100000002,-2228305.391448,-788051.6914480001,2603650.41,-609256.05,29.432550065565177,61.09684846882544,79.02666666666667,68.26877574796194,371950.0585714286,409145.0644285715,1,1,0,Critical,Warning,Poor,6,Red,3,0.1441610659827407,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
