project_id,g_code,s_code,description,month,year,boq,bg_overhead,bg_material,bg_labour,bg_subc,total_budget,ac_overhead,ac_material,ac_labour,ac_subc,total_actual,bg_balance,pg_submit,pg_certificate,pg_submit_bal,progress_percentage,cpi,spi,budget_utilization_pct,progress_cost_ratio,quarter,is_year_end,risk_overrun,risk_progress_lag
PRJ003,G004,S001,งานติดตั้งระบบไฟหลัก,8,2024,12207574.64,1736896.16,5828170.84,2984388.77,2701492.34,13250948.11,1581357.47,5497684.52,3571436.04,2699330.05,13349808.08,-98859.97,11381879.81,10360153.64,1021726.17,79.69,0.9925946523419983,1.195828331332533,100.74605959648575,0.7909986784513383,3,0,1,0
PRJ003,G004,S001,งานติดตั้งระบบไฟหลัก,9,2024,11482313.13,1293170.86,4966208.52,3096950.77,2284427.24,11640757.39,1812346.43,6651388.87,4612970.72,2584054.8,15660760.83,-4020003.43,12536973.97,11573922.54,963051.43,21.64,0.7433072707234493,0.2886487928504735,134.5338649824743,0.1608516933845544,3,0,1,1
PRJ003,G004,S001,งานติดตั้งระบบไฟหลัก,10,2024,15143587.94,1551563.29,6479594.68,2895965.42,2284326.95,13211450.34,1700140.59,9327009.74,3601585.15,2895129.65,17523865.12,-4312414.78,15079490.34,14717593.77,361896.57,24.08,0.7539118938390915,0.2890756302521008,132.64149407535828,0.18154198403645322,4,0,1,1
PRJ003,G004,S001,งานติดตั้งระบบไฟหลัก,11,2024,7224723.61,906213.17,3399522.25,1756380.47,1536220.62,7598336.52,1064391.11,3935993.6,2114522.02,1843292.84,8958199.57,-1359863.06,8660079.53,8410104.32,249975.21,83.99,0.8481990673043244,0.9166211939321183,117.89685211257267,0.7124023966289019,4,0,1,0
PRJ003,G004,S001,งานติดตั้งระบบไฟหลัก,12,2024,10160563.59,1401908.96,4422002.38,2205768.58,2496566.62,10526246.54,1332804.68,5532258.74,2749217.1,3019437.4,12633717.92,-2107471.38,10981206.28,10348774.38,632431.91,61.7,0.8331867631250706,0.6172468987595038,120.02110982287519,0.5140762328481686,4,1,1,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,1,2024,4006511.93,458046.59,1995988.48,845322.88,816485.63,4115843.57,373199.0,1873384.0,719126.26,785728.76,3751438.02,364405.55,3191543.64,3166510.44,25033.21,60.68,1.0971375637974687,7.2845138055222085,91.14627308345443,0.665743073712304,1,0,0,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,2,2024,1654520.85,206381.97,687237.4,468086.73,344418.31,1706124.42,146818.62,611273.32,328655.39,323718.52,1410465.85,295658.57,1261184.76,1211689.1,49495.67,45.45,1.2096176734800066,2.728091236494598,82.6707497686482,0.5497712325966629,1,0,0,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,3,2024,3873809.05,562825.38,1860041.25,1099219.45,602263.24,4124349.32,467384.31,1149125.41,862966.18,496099.25,2975575.14,1148774.18,2458805.94,2316090.1,142715.84,84.58,1.386067945170425,3.3845538215286113,72.14653534730178,1.1723362680251452,1,0,0,0
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,4,2024,1896382.88,262971.9,837103.83,554524.74,344889.24,1999489.72,338369.19,1110518.58,626863.57,446595.51,2522346.85,-522857.13,2471731.66,2446454.86,25276.8,16.92,0.7927100588882136,0.5078031212484995,126.14952829064808,0.13412654196388574,2,0,1,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,5,2024,11809350.22,1283181.54,4353636.43,2889822.91,2078440.55,10605081.43,1164583.56,4203214.99,3513067.09,1965062.24,10845927.87,-240846.44,9255125.1,8489342.38,765782.72,4.45,0.9777938371998413,0.10684273709483794,102.27104753122107,0.04351182575539293,2,0,1,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,6,2024,9858388.03,1404241.19,4677656.17,3079035.9,2620605.59,11781538.85,896486.16,3087303.68,2024215.58,1889655.54,7897660.96,3883877.9,7417944.69,7096146.3,321798.39,46.3,1.4917757181108469,0.9263705482192875,67.03420546798944,0.6906921574853221,2,0,0,0
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,7,2024,3443891.55,321978.58,1205716.73,683789.65,627470.68,2838955.65,198945.01,690423.24,513768.7,439713.15,1842850.1,996105.55,1797589.11,1787385.51,10203.6,30.78,1.5405244571981191,0.5278682901732121,64.91295839721907,0.4741734279255811,3,0,0,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,8,2024,13130677.09,1802318.8,5206773.97,3423694.23,2028419.61,12461206.61,1427964.37,3320467.08,2145690.0,1375251.24,8269372.69,4191833.91,6989208.27,6421856.0,567352.27,88.36,1.5069107509290405,1.3259303721488596,66.36093075741083,1.3315063395209001,3,0,0,0
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,9,2024,4732818.2,448645.25,1763162.94,830990.36,736764.22,3779562.78,456810.9,1633801.02,863550.62,727084.26,3681246.8,98315.98,3070509.29,3055053.92,15455.37,58.52,1.0267072503804962,0.780578898225957,97.3987472699157,0.6008290829226663,3,0,0,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,10,2024,3667115.7,399276.98,1698563.18,847774.47,834765.48,3780380.13,415223.94,2160267.96,999981.08,1112876.36,4688349.35,-907969.22,4495466.0,4086719.12,408746.87,77.34,0.8063349908001204,0.928451380552221,124.0179344080935,0.6236194818848131,4,0,1,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,11,2024,4731190.81,602753.84,2624421.06,1342107.74,1136333.04,5705615.67,586009.04,2402330.52,1355870.05,1190315.62,5534525.24,171090.44,5425245.92,5057616.09,367629.83,10.46,1.03091329835547,0.114154752810215,97.00136777702029,0.10783353100798218,4,0,0,1
PRJ003,G004,S002,งานติดตั้งระบบแสงสว่าง,12,2024,8058311.08,704880.33,3104303.99,1639219.37,1508043.79,6956447.49,624342.43,2176808.58,1229484.52,1002399.47,5033034.99,1923412.5,4048321.66,3971088.32,77233.34,45.64,1.3821575855962804,0.4565826330532213,72.35065020234919,0.6308167220661425,4,1,0,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,1,2024,11492673.89,1456021.15,4770211.06,2392359.3,2370802.5,10989394.01,1533431.43,4859088.31,2070529.26,2945849.41,11408898.41,-419504.4,9661746.66,9598708.06,63038.6,92.69,0.9632300696417543,11.127250900360144,103.81735698636581,0.892817951550942,1,0,1,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,2,2024,2720714.7,389689.35,1391826.68,674493.39,429449.26,2885458.67,458859.66,1618823.95,805870.91,509223.0,3392777.52,-507318.85,2848889.6,2841034.57,7855.03,75.19,0.8504709350939109,4.513205282112845,117.58191358880217,0.6394690960971116,1,0,1,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,3,2024,3387007.07,443271.83,1288786.56,664580.79,728948.52,3125587.71,326496.45,969455.89,513390.7,608432.8,2417775.84,707811.87,2031128.29,1862964.77,168163.52,30.75,1.292753305864782,1.2304921968787514,77.3542790773259,0.3975216415534205,1,0,0,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,4,2024,3664628.14,451346.87,1675727.88,919659.51,895069.94,3941804.2,517547.06,2004939.92,1041425.2,1068086.0,4631998.19,-690193.98,4341837.26,4211052.32,130784.93,91.28,0.8509943308073702,2.7394957983193278,117.50959598652821,0.7767876251609674,2,0,1,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,5,2024,11610093.95,1504512.37,5182301.04,3562910.88,2305578.86,12555303.14,1573936.55,4432587.7,2955063.0,1876149.48,10837736.73,1717566.42,10132741.11,10003734.9,129006.21,59.69,1.158480174670196,1.4331332533013206,86.3199925095556,0.6914968162606401,2,0,0,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,6,2024,8254280.33,1239298.11,4721924.85,2576332.83,1714973.41,10252529.2,1461413.87,4766112.33,2568301.48,2062817.2,10858644.87,-606115.67,10012900.91,9764265.02,248635.89,91.46,0.9441812788560235,1.8299319727891155,105.91186484989478,0.8635481976417192,2,0,1,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,7,2024,10553589.9,1478843.86,4784745.26,2723420.22,1884499.5,10871508.85,1199782.08,3829980.73,2342503.41,1876343.94,9248610.16,1622898.69,8287960.83,7675496.68,612464.15,95.5,1.1754748726483244,1.6377979763333905,85.07200139012903,1.1225785033791498,3,0,0,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,8,2024,3471890.05,538052.01,1939402.71,988880.4,634925.45,4101260.57,502756.8,2468495.38,1232752.88,568097.76,4772102.82,-670842.25,4122167.02,3946843.92,175323.1,38.4,0.8594241835719708,0.5762304921968787,116.35697704523076,0.3300188864916368,3,0,1,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,9,2024,6942770.54,1144918.72,4029662.28,2090209.09,1341304.94,8606095.03,1199252.51,3257121.9,2241350.27,1490087.08,8187811.76,418283.26,7372406.56,7210953.46,161453.1,71.2,1.0510860877436683,0.9497132186207817,95.13968566995943,0.7483732944734919,3,0,0,0
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,10,2024,11858807.56,1053324.76,4168900.19,2418299.49,2254236.3,9894760.74,1071089.46,4090324.08,3485502.65,2983846.63,11630762.82,-1736002.07,9904377.41,9423912.38,480465.03,61.45,0.8507404796343357,0.7376950780312126,117.54465949825483,0.5227800247352994,4,0,1,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,11,2024,8408597.57,1063970.97,3487781.12,2475985.44,1692373.44,8720110.97,807606.85,2413113.29,1753859.18,1321990.92,6296570.24,2423540.73,6002940.71,5416771.76,586168.94,26.72,1.3848985459741334,0.2916075521117538,72.20745540581119,0.37004489148428843,4,0,0,1
PRJ003,G004,S003,งานติดตั้งเครื่องสำรองไฟ,12,2024,5580864.13,597159.9,2560072.19,1560434.54,1240647.67,5958314.3,444805.24,2564274.06,1283316.59,945642.17,5238038.07,720276.23,4289505.4,4172310.71,117194.69,63.29,1.1375087810310625,0.6331532613045218,87.91140927225005,0.7199293075145594,4,1,0,0
PRJ003,G005,S001,งานท่อประปา,1,2024,9525908.1,965439.09,3670147.92,2154687.21,1991296.78,8781571.0,1406571.23,5143288.64,2750383.89,2018998.66,11319242.42,-2537671.42,9794740.77,8852768.19,941972.58,60.94,0.775809075745548,7.315726290516206,128.89769290711195,0.47277805075933693,1,0,1,1
PRJ003,G005,S001,งานท่อประปา,2,2024,13868066.97,1894005.47,5759376.11,3917119.22,2075052.76,13645553.56,2617027.61,7012207.25,3981442.55,3076905.41,16687582.82,-3042029.26,14207334.1,13714191.04,493143.05,88.29,0.8177070164796941,5.299519807923169,122.29319057394106,0.721953524849922,1,0,1,0
PRJ003,G005,S001,งานท่อประปา,3,2024,9810928.25,1155428.72,3780969.94,2477347.69,1749974.51,9163720.86,1321515.04,4170496.91,2077967.18,1843629.96,9413609.1,-249888.24,7936066.46,7884861.58,51204.88,27.48,0.9734545765236842,1.0996398559423768,102.7269298554343,0.2675053176287084,1,0,1,1
PRJ003,G005,S001,งานท่อประปา,4,2024,13955121.47,1429546.34,5866023.92,3270678.74,3025968.69,13592217.69,1438515.62,6252174.16,2923424.72,3234731.97,13848846.47,-256628.78,11438501.67,10600120.44,838381.23,59.91,0.9814693028364548,1.7980192076830732,101.88805672372953,0.5879982593293201,2,0,1,1
PRJ003,G005,S001,งานท่อประปา,5,2024,10803667.81,1294046.22,4681507.79,2708431.28,1821912.9,10505898.18,1225093.45,4619894.72,2446763.83,1675695.57,9967447.57,538450.61,8629321.75,8102104.29,527217.46,92.99,1.0540209121962805,2.23265306122449,94.87477795068446,0.9801340462513213,2,0,0,0
PRJ003,G005,S001,งานท่อประปา,6,2024,1134778.19,140436.16,583944.62,260546.61,285075.55,1270002.94,142159.74,506555.23,248935.7,273839.0,1171489.67,98513.27,1091992.02,1045179.78,46812.25,7.86,1.0840923078732738,0.15726290516206481,92.24306756329241,0.08520965539883933,2,0,0,1
PRJ003,G005,S001,งานท่อประปา,7,2024,9387526.23,1074470.8,3855278.61,2734963.76,1712695.46,9377408.63,870810.47,3609218.74,1942983.27,1573625.37,7996637.85,1380770.78,6663973.05,6231898.61,432074.43,43.15,1.1726689148490077,0.7400102898302178,85.27556135729577,0.5060066367573468,3,0,0,1
PRJ003,G005,S001,งานท่อประปา,8,2024,11196381.15,2056606.56,6303180.64,3445604.96,2399734.37,14205126.54,2196776.32,8234365.38,4920042.43,2521543.66,17872727.79,-3667601.25,15078524.76,15066659.33,11865.43,57.07,0.7947934253185422,0.8563925570228091,125.81885659147392,0.45358860782929206,3,0,1,1
PRJ003,G005,S001,งานท่อประปา,9,2024,4580147.3,552930.43,1992151.6,1190601.48,819369.45,4555052.97,446955.55,2106055.66,988936.86,827405.9,4369353.97,185698.99,4046262.67,3910403.16,135859.51,68.68,1.0425003332929788,0.9160997732426305,95.92323072370331,0.7159892289056179,3,0,0,0
PRJ003,G005,S001,งานท่อประปา,10,2024,12838875.52,1346863.05,5271321.18,2780192.02,2741703.59,12140079.83,1323306.76,5940520.05,2715538.58,3196657.74,13176023.13,-1035943.3,11008901.02,10225516.22,783384.8,53.27,0.9213766331632115,0.6394957983193278,108.53324948852499,0.4908173324860428,4,0,1,1
PRJ003,G005,S001,งานท่อประปา,11,2024,7299132.48,877141.87,3093124.36,1385839.58,1373842.32,6729948.14,806772.52,2575104.62,1069498.86,1162213.26,5613589.26,1116358.88,5175399.29,4918368.91,257030.38,8.05,1.1988672181548246,0.0878533231474408,83.41207306836691,0.09650881106146339,4,0,0,1
PRJ003,G005,S001,งานท่อประปา,12,2024,11554605.77,1557106.56,4572766.99,2378822.31,2187840.56,10696536.41,1280396.1,4262462.65,2566027.32,2480941.09,10589827.16,106709.25,9857256.9,9415708.33,441548.57,86.34,1.0100765808910521,0.8637454981992797,99.0023943647755,0.8721001199413344,4,1,0,0
PRJ003,G005,S002,งานสุขภัณฑ์,1,2024,3644865.38,504786.45,1571723.61,916555.13,820391.5,3813456.7,353047.3,1064296.12,610450.64,693493.93,2721288.0,1092168.7,2426949.64,2350178.21,76771.43,44.37,1.4013425627864453,5.326530612244897,71.36013895214805,0.6217756951083458,1,0,0,1
PRJ003,G005,S002,งานสุขภัณฑ์,2,2024,5658541.7,751842.37,2276269.02,1067851.65,1064234.83,5160197.88,789286.0,1766979.15,945231.05,1133427.1,4634923.29,525274.58,3714319.36,3354893.06,359426.3,67.69,1.113329726758002,4.063025210084033,89.82065024994739,0.7536128920424916,1,0,0,0
PRJ003,G005,S002,งานสุขภัณฑ์,3,2024,11646939.08,1391050.04,3956497.54,2349471.77,1710792.61,9407811.96,1333088.56,4963670.55,2810076.24,1958901.15,11065736.5,-1657924.54,8905085.33,8442740.04,462345.29,72.6,0.8501749485901821,2.9051620648259298,117.62284946860268,0.6172270126764721,1,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,4,2024,6652510.19,836486.72,2794975.69,1206625.89,1123532.27,5961620.56,1105334.16,3427485.8,1690344.6,1187826.78,7410991.34,-1449370.78,7184319.33,7010416.0,173903.33,57.98,0.8044295677182642,1.740096038415366,124.31169118217078,0.4664082633630496,2,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,5,2024,12063484.33,1548758.03,6302120.97,3341554.09,3446006.41,14638439.51,1611949.51,6224007.2,4157631.98,3365877.35,15359466.03,-721026.52,15049804.79,14284638.0,765166.79,24.47,0.9530565373437009,0.5875150060024009,104.92556955615004,0.2332129346880036,2,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,6,2024,5024135.25,720982.09,2322129.99,1313908.36,942609.6,5299630.04,507941.77,1719771.37,1146669.62,660883.18,4035265.94,1264364.1,3938557.23,3766654.74,171902.49,71.38,1.313328568376834,1.4281712685074028,76.14240823497181,0.9374539321073841,2,0,0,0
PRJ003,G005,S002,งานสุขภัณฑ์,7,2024,7238234.91,663132.6,2847503.2,1521049.17,1192034.94,6223719.91,638213.62,2691907.31,1145257.78,958496.39,5433875.1,789844.81,4764668.03,4591597.34,173070.69,2.8,1.1453557167701556,0.048019207683073224,87.30912024606197,0.032069960069564356,3,0,0,1
PRJ003,G005,S002,งานสุขภัณฑ์,8,2024,4702614.86,488870.72,1825931.28,1075953.44,914129.9,4304885.34,601487.51,2210989.71,1525361.78,1328300.81,5666139.81,-1361254.47,5262542.39,5045270.66,217271.73,50.11,0.7597562863525601,0.7519507803121248,131.62115509445835,0.3807138750912678,3,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,9,2024,9288643.19,1401205.48,4386634.96,2121431.45,1980710.82,9889982.72,1307529.79,2845917.82,2013644.28,1494366.95,7661458.85,2228523.87,6603117.61,6090920.38,512197.24,27.83,1.290874611954615,0.37121515272775774,77.46685779851393,0.3592504045069693,3,0,0,1
PRJ003,G005,S002,งานสุขภัณฑ์,10,2024,15338822.08,1489321.8,5897926.79,3511528.44,2908121.25,13806898.28,1298438.14,7017814.64,4288809.18,3512510.88,16117572.84,-2310674.56,15789208.48,15380864.59,408343.89,36.36,0.856636319690428,0.4364945978391357,116.7356528102125,0.3114729658394396,4,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,11,2024,1487997.09,162762.11,671495.67,320616.58,318458.67,1473333.02,182190.66,787668.8,388892.23,267358.37,1626110.06,-152777.03,1485192.06,1373501.45,111690.61,25.61,0.9060475402261517,0.2794936156280694,110.36948455821619,0.23203877505191742,4,0,1,1
PRJ003,G005,S002,งานสุขภัณฑ์,12,2024,11704142.71,1968176.29,6511835.97,2987239.64,2972547.56,14439799.46,1891609.53,4759484.99,2194653.41,2630353.21,11476101.13,2963698.34,10864051.4,10774386.94,89664.46,90.61,1.258249582887738,0.9064625850340136,79.47548829739772,1.1400999470545796,4,1,0,0
PRJ003,G006,S001,งานฝ้าเพดาน,1,2024,3252890.62,332191.05,1362890.1,833571.19,670960.38,3199612.73,329872.2,1483798.53,756598.71,691744.61,3262014.05,-62401.32,2737760.0,2495853.28,241906.72,8.34,0.9808703092495877,1.0012004801920769,101.95027727621273,0.08180458379141561,1,0,1,1
PRJ003,G006,S001,งานฝ้าเพดาน,2,2024,3621663.54,558238.24,1982673.45,991687.74,650904.21,4183503.63,621331.08,2066218.12,928097.84,659040.4,4274687.44,-91183.81,3923254.74,3780029.48,143225.26,75.55,0.9786688942104267,4.534813925570228,102.17960394120658,0.7393843495759773,1,0,1,0
PRJ003,G006,S001,งานฝ้าเพดาน,3,2024,908180.32,121358.14,430621.6,265298.23,184382.81,1001660.78,109748.76,451074.69,237864.8,184883.34,983571.59,18089.19,853964.84,826453.73,27511.11,50.31,1.018391330314858,2.013205282112845,98.19408023542661,0.5123526782814051,1,0,0,1
PRJ003,G006,S001,งานฝ้าเพดาน,4,2024,11225395.15,1712088.73,5688156.43,2861021.74,2092311.17,12353578.07,2173423.81,6322466.07,3036624.15,2614716.99,14147231.02,-1793652.95,12179750.08,12088761.67,90988.41,44.32,0.873215264000121,1.3301320528211285,114.5192991037616,0.38700900500485363,2,0,1,1
PRJ003,G006,S001,งานฝ้าเพดาน,5,2024,12577009.87,1651464.39,4907303.52,2467593.35,2026538.32,11052899.58,1346734.52,4802093.99,2157594.1,1924542.98,10230965.59,821933.99,10082721.96,9286481.27,796240.69,67.19,1.080337870631036,1.613205282112845,92.56363469105182,0.725879015276993,2,0,0,0
PRJ003,G006,S001,งานฝ้าเพดาน,6,2024,5547852.56,889657.08,3078177.24,1834602.55,1357206.36,7159643.23,835726.78,2915489.56,1546653.21,1202509.88,6500379.44,659263.79,6214044.11,5760035.6,454008.51,93.28,1.1014192780721737,1.866346538615446,90.79194634674555,1.0274039025857236,2,0,0,0
PRJ003,G006,S001,งานฝ้าเพดาน,7,2024,10467973.37,1263952.61,3898106.68,2056822.12,1985899.45,9204780.86,1401833.35,4309652.74,2525477.15,2628087.45,10865050.69,-1660269.83,8704367.01,8652129.76,52237.25,5.53,0.847191708776096,0.09483793517406963,118.0370380919639,0.0468497014953181,3,0,1,1
PRJ003,G006,S001,งานฝ้าเพดาน,8,2024,7398174.37,1102275.06,3909503.01,2174435.33,1194055.71,8380269.11,1093188.74,4769196.25,2240665.74,1272610.82,9375661.54,-995392.43,8104032.68,7934593.54,169439.14,32.57,0.8938322991126236,0.4887454981992797,111.87780985233778,0.2911211798209815,3,0,1,1
PRJ003,G006,S001,งานฝ้าเพดาน,9,2024,11388586.0,1453955.96,4799845.4,2536432.32,1843994.65,10634228.33,935631.42,3892840.42,2222322.28,1424190.02,8474984.15,2159244.18,8393701.19,8348969.58,44731.61,78.12,1.2547785508247824,1.0420168067226891,79.69533742369815,0.98023300390432,3,0,0,0
PRJ003,G006,S001,งานฝ้าเพดาน,10,2024,8110892.04,1097257.18,3385100.72,1720178.58,1589334.16,7791870.64,853163.91,3306141.96,1448644.02,1393380.14,7001330.03,790540.61,6894358.23,6281471.02,612887.22,13.43,1.1129129189186358,0.16122448979591836,89.85428985509955,0.1494642050107728,4,0,0,1
PRJ003,G006,S001,งานฝ้าเพดาน,11,2024,11265903.63,2021503.78,6426663.88,3835412.8,3223823.99,15507404.45,2193568.39,6940490.86,3942262.61,3163574.41,16239896.27,-732491.82,14767214.23,14266149.05,501065.18,55.67,0.9548955357951926,0.6075521117537924,104.72349723231731,0.5315903447771837,4,0,1,1
PRJ003,G006,S001,งานฝ้าเพดาน,12,2024,13484715.28,1487292.99,7020803.33,3042485.81,3363059.64,14913641.78,1551227.45,9029784.91,3983942.29,3707537.45,18272492.1,-3358850.32,17850708.97,16394341.08,1456367.89,46.83,0.8161799550046048,0.46848739495798314,122.52199945223575,0.3822170729286565,4,1,1,1
PRJ003,G006,S002,งานพื้นและกำแพง,1,2024,8249763.37,959967.31,4340564.59,1972356.12,1836668.54,9109556.56,1035191.4,5778487.59,2412181.5,2596714.15,11822574.63,-2713018.07,11345171.98,11154203.74,190968.24,6.03,0.7705222293022649,0.723889555822329,129.78210906459316,0.04646249042692657,1,0,1,1
PRJ003,G006,S002,งานพื้นและกำแพง,2,2024,9108752.8,1230814.86,4792992.75,2839716.75,2276810.69,11140335.05,1120232.36,3922208.75,2375828.67,1687235.43,9105505.21,2034829.84,7421993.04,6748182.59,673810.45,55.83,1.2234724809959225,3.3511404561824727,81.7345723367629,0.6830646861400236,1,0,0,0
PRJ003,G006,S002,งานพื้นและกำแพง,3,2024,2921316.62,403650.15,1397995.98,602240.66,698809.68,3102696.47,515144.93,1640456.13,710595.11,724367.98,3590564.17,-487867.7,3071271.58,2902747.4,168524.18,88.05,0.8641250575393561,3.5234093637454977,115.72399055844478,0.760862113163403,1,0,1,0
PRJ003,G006,S002,งานพื้นและกำแพง,4,2024,11533494.39,1561072.89,5602313.03,3450104.02,2617895.1,13231385.05,1999120.51,7721827.54,4660048.69,2938865.74,17319862.48,-4088477.44,14873652.87,14313942.06,559710.81,38.99,0.763942846848747,1.1701680672268908,130.8998446840605,0.2978613159863265,2,0,1,1
PRJ003,G006,S002,งานพื้นและกำแพง,5,2024,1017590.53,138740.97,486889.96,254130.12,248602.35,1128363.4,122207.33,465101.49,252277.67,229372.82,1068959.31,59404.09,930987.73,919844.9,11142.83,86.72,1.0555718907579372,2.082112845138055,94.73537603222509,0.9153919436652831,2,0,0,0
PRJ003,G006,S002,งานพื้นและกำแพง,6,2024,3117166.44,382424.92,1533941.4,747978.61,723955.8,3388300.72,395177.74,1653388.81,890053.36,759034.01,3697653.91,-309353.19,3601926.13,3576159.93,25766.2,65.82,0.9163379814526774,1.316926770708283,109.13003937855905,0.6031336593921522,2,0,1,1
PRJ003,G006,S002,งานพื้นและกำแพง,7,2024,4038406.13,531401.52,1872435.44,1287271.39,752834.12,4443942.47,414877.52,1982741.94,1147163.14,779385.62,4324168.23,119774.24,3783745.74,3573351.49,210394.25,74.39,1.0276987928381314,1.2757674498370777,97.30477518985525,0.764505131992286,3,0,0,0
PRJ003,G006,S002,งานพื้นและกำแพง,8,2024,11850093.95,1374374.83,5953722.94,2949181.42,3046224.0,13323503.19,1231251.42,7453989.41,3117157.33,3311693.8,15114091.96,-1790588.77,13652547.73,12509669.74,1142877.98,20.96,0.8815285248535697,0.3145258103241297,113.43932406113682,0.18476837880930824,3,0,1,1
PRJ003,G006,S002,งานพื้นและกำแพง,9,2024,10092005.26,1085552.57,4598664.73,2223337.01,1574506.42,9482060.73,821285.67,3439014.2,1683312.46,1399326.73,7342939.05,2139121.68,5898062.27,5532399.59,365662.68,42.0,1.2913168236089336,0.5602240896358543,77.44032926057835,0.5423530659157522,3,0,0,1
PRJ003,G006,S002,งานพื้นและกำแพง,10,2024,2523115.21,394555.59,1295624.92,652066.86,628937.66,2971185.03,416807.2,951084.99,607062.15,529293.7,2504248.03,466937.0,2239479.63,2228575.41,10904.22,27.47,1.1864579683826286,0.3297719087635054,84.28448597831014,0.32592000391470805,4,0,0,1
PRJ003,G006,S002,งานพื้นและกำแพง,11,2024,13745972.96,1212995.33,5749466.35,2582541.27,1790133.53,11335136.48,1050033.53,5743506.33,2129845.42,1879792.32,10803177.6,531958.88,9095898.72,8859268.2,236630.52,29.31,1.04924096406598,0.31987340390701735,95.3069918395901,0.3075325265677387,4,0,0,1
PRJ003,G006,S002,งานพื้นและกำแพง,12,2024,10974023.15,1225542.29,4740225.43,3335878.0,2800791.55,12102437.28,1577675.84,4737080.8,4399438.48,2706273.85,13420468.97,-1318031.69,11172201.46,10610860.22,561341.24,30.61,0.9017894461850537,0.30622248899559823,110.89063020535646,0.27603774947724496,4,1,1,1
PRJ003,G006,S003,งานประตูหน้าต่าง,1,2024,10908105.39,1632541.01,5311041.81,2330924.68,1753331.6,11027839.1,1156879.04,4166465.87,1433707.76,1210867.92,7967920.58,3059918.51,7234035.14,7062228.46,171806.67,72.25,1.384029746441072,8.673469387755102,72.2527823243268,0.9999614918036746,1,0,0,0
PRJ003,G006,S003,งานประตูหน้าต่าง,2,2024,3321658.95,387650.79,1884324.6,805000.74,957398.37,4034374.49,294608.21,1725721.37,705803.58,745546.04,3471679.19,562695.3,2870665.83,2756778.22,113887.61,63.69,1.1620815948722498,3.822929171668667,86.0524772453635,0.7401297677741359,1,0,0,0
PRJ003,G006,S003,งานประตูหน้าต่าง,3,2024,6165789.78,902476.36,2649872.09,1445977.35,1269879.71,6268205.52,1227355.02,2831241.69,1837077.43,1832290.79,7727964.93,-1459759.41,7065275.76,6447652.65,617623.11,51.47,0.8111068795960491,2.0596238495398156,123.28831442016917,0.41747671092808647,1,0,1,1
PRJ003,G006,S003,งานประตูหน้าต่าง,4,2024,17080772.23,1614990.17,5924548.64,3040202.32,2763072.47,13342813.59,1675687.0,6500516.3,3273433.88,3621552.41,15071189.6,-1728376.0,13047507.9,13013527.94,33979.96,66.84,0.8853192046631807,2.006002400960384,112.95360980906877,0.5917473563968699,2,0,1,1
PRJ003,G006,S003,งานประตูหน้าต่าง,5,2024,9788500.79,1452406.46,4148434.31,2819144.92,1777265.73,10197251.42,1152649.68,4199548.12,2973126.71,1806741.81,10132066.33,65185.1,9726320.41,9368275.32,358045.09,79.42,1.0064335435514267,1.906842737094838,99.36075823459495,0.7993095202885431,2,0,0,0
PRJ003,G006,S003,งานประตูหน้าต่าง,6,2024,3268314.36,534348.68,1961397.06,907741.0,769392.94,4172879.69,374894.14,1585168.69,561636.86,624388.13,3146087.83,1026791.86,3127701.95,2941809.13,185892.82,99.27,1.3263710091653735,1.9861944777911162,75.3936864640351,1.3166885007984663,2,0,0,0
